perSquarePrice,square,orientation,houseUrl,floor,houseType,xiaoqu,totalPrice,buildInfo,houseArea
71236,227.41平,朝南北,http://sh.lianjia.com/ershoufang/sh4393117.html,高区/17层,5室2厅,铂金华府,1620万,2009年建,宝山大华
55204,86.95平,朝南北,http://sh.lianjia.com/ershoufang/sh4392987.html,中区/6层,2室2厅,三泉公寓,480万,1999年建,闸北彭浦
73645,120.17平,朝南北,http://sh.lianjia.com/ershoufang/sh4392607.html,低区/18层,3室2厅,上海星港,885万,2005年建,普陀真如
59171,77.74平,朝东北,http://sh.lianjia.com/ershoufang/sh4389620.html,高区/18层,2室1厅,银良公寓,460万,1997年建,浦东花木
55361,42.99平,,http://sh.lianjia.com/ershoufang/sh4389612.html,低区/7层,1室1厅,高境一村,238万,1995年建,宝山高境
59794,94.49平,朝东,http://sh.lianjia.com/ershoufang/sh4370645.html,低区/28层,2室2厅,锦馨苑,565万,1998年建,徐汇田林
88669,101.5平,朝西北,http://sh.lianjia.com/ershoufang/sh4370031.html,高区/11层,2室2厅,海怡花园（浦东）,900万,1997年建,浦东源深
60164,118.01平,朝南北,http://sh.lianjia.com/ershoufang/sh4369876.html,中区/6层,3室2厅,绿柳苑,710万,2002年建,闸北大宁
99403,95.57平,朝南,http://sh.lianjia.com/ershoufang/sh4369853.html,中区/32层,2室2厅,绿洲雅宾利花园（一期）,950万,2007年建,闸北西藏北路
79408,90.67平,朝南北,http://sh.lianjia.com/ershoufang/sh4369765.html,中区/11层,2室2厅,阳光西班牙,720万,2002年建,普陀真如
52017,39.41平,朝南,http://sh.lianjia.com/ershoufang/sh4369285.html,中区/6层,1室1厅,桃浦一村合欢苑,205万,1986年建,普陀桃浦
63862,32.1平,朝南,http://sh.lianjia.com/ershoufang/sh4365682.html,中区/5层,1室0厅,大二小区,205万,1957年建,虹口曲阳
50177,47.83平,朝南,http://sh.lianjia.com/ershoufang/sh4363936.html,高区/6层,1室1厅,保德路1010弄,240万,1992年建,闸北彭浦
89766,167.1平,朝南北,http://sh.lianjia.com/ershoufang/sh4362432.html,中区/12层,4室2厅,蒙特利名都城,1500万,2007年建,闸北西藏北路
32894,62.32平,朝南,http://sh.lianjia.com/ershoufang/sh4361293.html,高区/6层,2室1厅,红旗小区,205万,1990年建,闵行老闵行
63232,117.82平,朝东南,http://sh.lianjia.com/ershoufang/sh4360282.html,中区/32层,2室2厅,东泰大厦,745万,1999年建,虹口北外滩
105333,44.62平,朝东南,http://sh.lianjia.com/ershoufang/sh4360242.html,中区/19层,1室1厅,中福花苑,470万,2003年建,黄浦蓬莱公园
66561,126.95平,朝南北,http://sh.lianjia.com/ershoufang/sh4358810.html,高区/6层,4室3厅,上南翡翠苑,845万,2006年建,浦东三林
101881,147.23平,朝南北,http://sh.lianjia.com/ershoufang/sh4356219.html,中区/28层,3室2厅,虹桥乐庭,1500万,,徐汇徐家汇
77767,65.58平,朝南北,http://sh.lianjia.com/ershoufang/sh4355463.html,高区/23层,1室1厅,愉景华庭,510万,2007年建,普陀万里
66157,39.3平,朝南,http://sh.lianjia.com/ershoufang/sh4354539.html,中区/7层,1室0厅,眉州路515弄,260万,1988年建,杨浦东外滩
104876,264.12平,朝南北,http://sh.lianjia.com/ershoufang/sh4353307.html,高区/47层,3室2厅,盛大金磐,2770万,2005年建,浦东陆家嘴
61940,101.71平,朝北,http://sh.lianjia.com/ershoufang/sh4330202.html,高区/26层,2室2厅,恒昌花园,630万,1997年建,徐汇徐家汇
89040,199.91平,朝南北,http://sh.lianjia.com/ershoufang/sh4329105.html,中区/16层,4室2厅,苏堤春晓名苑,1780万,2005年建,普陀长寿路
44368,99.17平,朝南,http://sh.lianjia.com/ershoufang/sh4329083.html,中区/18层,2室2厅,金地格林世界（卢尔公寓）,440万,2006年建,嘉定南翔
34020,49.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4328217.html,高区/5层,1室1厅,罗南一村,170万,1995年建,宝山罗店
96538,145.02平,朝南,http://sh.lianjia.com/ershoufang/sh4327468.html,低区/28层,3室2厅,山水国际,1400万,2006年建,浦东源深
87688,140.27平,朝南,http://sh.lianjia.com/ershoufang/sh4320491.html,高区/37层,2室2厅,复兴佳苑,1230万,2002年建,黄浦五里桥
94623,139.5平,朝南北,http://sh.lianjia.com/ershoufang/sh4319599.html,低区/14层,3室2厅,第五大道,1320万,2003年建,浦东洋泾
60349,38.94平,朝南,http://sh.lianjia.com/ershoufang/sh4316171.html,中区/6层,1室1厅,广中扩大小区,235万,1991年建,虹口凉城
65970,50.78平,朝南,http://sh.lianjia.com/ershoufang/sh4314516.html,低区/6层,2室1厅,寿昌坊,335万,1986年建,徐汇康健
61368,66.81平,朝西,http://sh.lianjia.com/ershoufang/sh4312721.html,低区/24层,2室1厅,双阳路50弄,410万,1996年建,杨浦周家嘴路
36051,90.15平,朝南,http://sh.lianjia.com/ershoufang/sh4311119.html,中区/17层,2室2厅,西上海名邸,325万,2011年建,嘉定安亭
83043,74.66平,朝南北,http://sh.lianjia.com/ershoufang/sh4309428.html,中区/16层,2室1厅,悦来小区,620万,1993年建,黄浦黄浦滨江
58022,61.7平,朝南,http://sh.lianjia.com/ershoufang/sh4306074.html,中区/6层,2室1厅,凌云新村,358万,1994年建,徐汇华东理工
70895,34.84平,朝南,http://sh.lianjia.com/ershoufang/sh4303824.html,中区/5层,1室0厅,东明新村,247万,1980年建,浦东陆家嘴
71034,59.83平,朝西南,http://sh.lianjia.com/ershoufang/sh4302069.html,高区/32层,1室1厅,奔腾新干线,425万,,闸北西藏北路
58698,117.55平,朝南北,http://sh.lianjia.com/ershoufang/sh4301564.html,低区/7层,3室2厅,金汇花园四街坊,690万,1995年建,闵行金汇
75452,79.52平,朝南北,http://sh.lianjia.com/ershoufang/sh4301431.html,中区/6层,2室1厅,锦博苑,600万,2007年建,浦东北蔡
74302,71.33平,朝南北,http://sh.lianjia.com/ershoufang/sh4300900.html,高区/5层,3室2厅,鞍山五村,530万,,杨浦鞍山
82856,132.76平,朝南北,http://sh.lianjia.com/ershoufang/sh4300723.html,低区/11层,3室2厅,文化佳园,1100万,2002年建,杨浦黄兴公园
79195,107.33平,朝南,http://sh.lianjia.com/ershoufang/sh4300390.html,低区/24层,2室2厅,桃林小区,850万,1997年建,浦东源深
31807,119.47平,朝南,http://sh.lianjia.com/ershoufang/sh4278982.html,高区/6层,3室2厅,富长苑,380万,2009年建,宝山罗店
63423,110.37平,朝东北,http://sh.lianjia.com/ershoufang/sh4278706.html,高区/18层,2室2厅,唐山新苑,700万,1996年建,虹口北外滩
55597,80.04平,朝南,http://sh.lianjia.com/ershoufang/sh4276735.html,高区/6层,3室1厅,博三小区,445万,1994年建,浦东金桥
44916,73.47平,朝南,http://sh.lianjia.com/ershoufang/sh4274715.html,低区/16层,1室2厅,奥林匹克花园,330万,2007年建,松江九亭
176870,147.0平,朝南,http://sh.lianjia.com/ershoufang/sh4272424.html,低区/2层,6室2厅,平江路273弄,2600万,,徐汇徐家汇
46603,70.81平,朝南北,http://sh.lianjia.com/ershoufang/sh4270624.html,高区/6层,2室1厅,菊泉新城（陆翔路358弄）,330万,2005年建,宝山顾村
87997,170.46平,朝西,http://sh.lianjia.com/ershoufang/sh4270412.html,低区/33层,3室2厅,仁恒滨江园,1500万,2001年建,浦东陆家嘴
41155,64.39平,朝南,http://sh.lianjia.com/ershoufang/sh4269932.html,高区/6层,2室1厅,新德公寓（浦东）,265万,1993年建,浦东川沙
119642,39.2平,朝南,http://sh.lianjia.com/ershoufang/sh4264825.html,中区/5层,1室1厅,永福路147弄,469万,1975年建,徐汇衡山路
58528,83.72平,朝南,http://sh.lianjia.com/ershoufang/sh4258697.html,中区/6层,2室2厅,万兆家园（一期）,490万,2000年建,闵行七宝
64858,101.76平,朝南北,http://sh.lianjia.com/ershoufang/sh4256229.html,低区/6层,3室2厅,锦博苑,660万,2007年建,浦东北蔡
61415,50.15平,朝东,http://sh.lianjia.com/ershoufang/sh4255729.html,中区/6层,2室1厅,上钢八九村,308万,1984年建,浦东世博
74509,51.0平,朝南,http://sh.lianjia.com/ershoufang/sh4255100.html,高区/6层,1室1厅,双桥小区,380万,1998年建,浦东金桥
53197,35.34平,朝南,http://sh.lianjia.com/ershoufang/sh4252014.html,中区/5层,1室0厅,商业二村,188万,1958年建,虹口凉城
104098,91.26平,朝南北,http://sh.lianjia.com/ershoufang/sh4250530.html,高区/28层,1室2厅,御翠豪庭,950万,2008年建,长宁古北
53525,108.36平,朝南北,http://sh.lianjia.com/ershoufang/sh4183374.html,中区/7层,2室2厅,建德花园丁香苑,580万,2000年建,普陀长征
72287,94.76平,朝南北,http://sh.lianjia.com/ershoufang/sh4181840.html,低区/17层,2室2厅,达安春之声,685万,2008年建,普陀万里
78646,142.41平,朝南北,http://sh.lianjia.com/ershoufang/sh4176520.html,中区/14层,3室2厅,东方城市花园（二期）,1120万,2005年建,浦东塘桥
66712,101.93平,朝南北,http://sh.lianjia.com/ershoufang/sh4175708.html,中区/5层,2室2厅,碧云新天地（一期）,680万,2002年建,浦东金桥
47610,107.12平,朝南北,http://sh.lianjia.com/ershoufang/sh4175359.html,中区/11层,2室2厅,正峰苑,510万,2004年建,闵行颛桥
64902,59.32平,朝南,http://sh.lianjia.com/ershoufang/sh4159606.html,高区/6层,2室1厅,谈家桥路80弄,385万,1986年建,闸北大宁
78383,73.74平,朝南北,http://sh.lianjia.com/ershoufang/sh4157826.html,中区/6层,3室1厅,漕溪四村,578万,1986年建,徐汇万体馆
74715,117.78平,朝南北,http://sh.lianjia.com/ershoufang/sh4151538.html,高区/6层,3室2厅,东方佳苑,880万,2001年建,浦东南码头
83700,176.82平,朝南北,http://sh.lianjia.com/ershoufang/sh4150071.html,低区/29层,3室2厅,天际花园,1480万,2001年建,徐汇徐家汇
68040,131.54平,朝南北,http://sh.lianjia.com/ershoufang/sh4092722.html,低区/31层,3室2厅,汇丽花园,895万,2006年建,普陀长寿路
65008,96.91平,朝南北,http://sh.lianjia.com/ershoufang/sh4067602.html,高区/7层,2室2厅,新江湾佳苑,630万,1997年建,杨浦五角场
54361,87.93平,朝南,http://sh.lianjia.com/ershoufang/sh3907354.html,高区/6层,2室1厅,靖宇东路85弄,478万,1995年建,杨浦黄兴公园
69753,51.61平,朝南北,http://sh.lianjia.com/ershoufang/sh3820778.html,高区/6层,1室1厅,天翔花苑,360万,1998年建,杨浦五角场
72346,117.49平,朝东北,http://sh.lianjia.com/ershoufang/sh3716038.html,高区/32层,2室2厅,金柏苑,850万,1997年建,静安静安寺
67958,113.01平,朝南,http://sh.lianjia.com/ershoufang/sh3700721.html,高区/11层,2室2厅,愉景华庭,768万,2006年建,普陀万里
82671,108.26平,朝南,http://sh.lianjia.com/ershoufang/sh3296868.html,低区/18层,2室2厅,上海绿城,895万,2004年建,浦东杨东
70606,92.06平,朝南,http://sh.lianjia.com/ershoufang/sh3191483.html,高区/18层,2室2厅,未来域,650万,2006年建,浦东三林
77771,35.36平,朝南北,http://sh.lianjia.com/ershoufang/sh2840224.html,高区/6层,1室1厅,延西小区,275万,1989年建,长宁新华路
111858,114.43平,朝南北,http://sh.lianjia.com/ershoufang/sh2827965.html,中区/14层,3室2厅,大唐盛世花园,1280万,2004年建,浦东花木
80942,154.43平,朝东,http://sh.lianjia.com/ershoufang/sh2810529.html,中区/25层,3室2厅,玉兰花苑,1250万,1992年建,徐汇徐家汇
61844,53.36平,朝南,http://sh.lianjia.com/ershoufang/sh4411179.html,中区/6层,2室1厅,上南路3848弄,330万,1995年建,浦东三林
72376,66.32平,朝南,http://sh.lianjia.com/ershoufang/sh4410048.html,高区/17层,1室1厅,同济华城,480万,2006年建,闵行古美
77306,58.21平,朝南,http://sh.lianjia.com/ershoufang/sh4409967.html,低区/21层,1室1厅,曲阳名邸,450万,2005年建,虹口凉城
62745,38.25平,朝东,http://sh.lianjia.com/ershoufang/sh4409098.html,低区/7层,1室0厅,江浦路761号,240万,1987年建,杨浦东外滩
65497,90.08平,朝南,http://sh.lianjia.com/ershoufang/sh4408939.html,中区/28层,2室2厅,中远行家,590万,2004年建,浦东塘桥
97975,122.48平,朝东西,http://sh.lianjia.com/ershoufang/sh4406534.html,中区/36层,2室2厅,泰欣嘉园,1200万,,普陀武宁
45487,153.89平,朝南,http://sh.lianjia.com/ershoufang/sh4406524.html,中区/6层,4室2厅,泰景苑,700万,1999年建,闵行七宝
92477,136.25平,朝南北,http://sh.lianjia.com/ershoufang/sh4405971.html,中区/28层,3室2厅,东淮海公寓,1260万,,黄浦豫园
85283,96.15平,朝南,http://sh.lianjia.com/ershoufang/sh4405247.html,高区/6层,2室2厅,南花苑,820万,1997年建,黄浦董家渡
77861,47.52平,朝北,http://sh.lianjia.com/ershoufang/sh4404963.html,低区/7层,2室0厅,西凌新邨,370万,1991年建,黄浦蓬莱公园
69597,40.95平,朝南,http://sh.lianjia.com/ershoufang/sh4404928.html,高区/6层,1室1厅,漕溪一村,285万,1981年建,徐汇万体馆
58699,118.91平,朝西,http://sh.lianjia.com/ershoufang/sh4404455.html,中区/24层,2室2厅,名光大厦,698万,1997年建,长宁中山公园
63951,50.82平,朝南,http://sh.lianjia.com/ershoufang/sh4577916.html,中区/5层,2室1厅,微山二村,325万,1984年建,浦东塘桥
60249,146.06平,朝南,http://sh.lianjia.com/ershoufang/sh4577322.html,高区/11层,4室2厅,金苹果花园,880万,2003年建,浦东三林
67631,42.14平,朝南,http://sh.lianjia.com/ershoufang/sh4575768.html,中区/7层,1室1厅,紫祥小区,285万,1993年建,闸北不夜城
95722,165.06平,朝南北,http://sh.lianjia.com/ershoufang/sh4573877.html,高区/33层,3室2厅,兆丰嘉园,1580万,2004年建,长宁中山公园
52950,97.26平,朝南北,http://sh.lianjia.com/ershoufang/sh4571880.html,中区/14层,2室2厅,南洋博仕欣居,515万,2005年建,闵行老闵行
62124,39.92平,朝南,http://sh.lianjia.com/ershoufang/sh4567332.html,中区/6层,1室1厅,真如西村,248万,1983年建,普陀真如
49413,59.7平,朝南,http://sh.lianjia.com/ershoufang/sh4558531.html,中区/18层,1室1厅,保利西子湾,295万,2010年建,松江松江大学城
57340,88.07平,朝南,http://sh.lianjia.com/ershoufang/sh4556512.html,中区/17层,2室2厅,保利叶语（公寓）（二期）,505万,2013年建,宝山顾村
58072,61.13平,朝南北,http://sh.lianjia.com/ershoufang/sh4533325.html,低区/6层,2室1厅,罗山七村,355万,1996年建,浦东金杨
38605,77.71平,朝南北,http://sh.lianjia.com/ershoufang/sh4530206.html,低区/24层,2室2厅,馨佳园（菊泉街1346弄）,300万,2011年建,宝山顾村
72223,62.03平,朝西南,http://sh.lianjia.com/ershoufang/sh4517181.html,中区/35层,2室1厅,水月坊,448万,2011年建,杨浦周家嘴路
60148,91.44平,朝南北,http://sh.lianjia.com/ershoufang/sh4516742.html,中区/7层,2室2厅,新梅公寓,550万,2001年建,闵行古美
67666,32.66平,朝南,http://sh.lianjia.com/ershoufang/sh4516620.html,高区/6层,1室0厅,密云路471弄,221万,1984年建,虹口曲阳
57713,45.05平,朝西南,http://sh.lianjia.com/ershoufang/sh4512408.html,中区/6层,1室1厅,沁春园一村,260万,1994年建,闵行莘庄
46442,50.6平,朝南,http://sh.lianjia.com/ershoufang/sh4506958.html,高区/6层,2室1厅,乾溪三村,235万,1996年建,宝山上大
73117,68.11平,朝南北,http://sh.lianjia.com/ershoufang/sh4503584.html,高区/5层,2室2厅,天钥新村,498万,1989年建,徐汇万体馆
55778,67.23平,朝南,http://sh.lianjia.com/ershoufang/sh4502852.html,低区/18层,1室2厅,绿洲康城亲水湾（中央区）,375万,2012年建,浦东御桥
65019,61.52平,朝南,http://sh.lianjia.com/ershoufang/sh4502093.html,高区/14层,1室1厅,高海家苑,400万,2011年建,浦东金桥
67393,139.48平,朝南北,http://sh.lianjia.com/ershoufang/sh4388455.html,高区/33层,3室2厅,中远两湾城,940万,2001年建,普陀中远两湾城
50611,81.01平,朝西北,http://sh.lianjia.com/ershoufang/sh4387721.html,低区/22层,2室1厅,天成小区,410万,1997年建,普陀甘泉宜川
55819,105.34平,朝南,http://sh.lianjia.com/ershoufang/sh4387249.html,中区/18层,2室2厅,中鼎豪园,588万,2006年建,普陀真光
103725,146.54平,朝南北,http://sh.lianjia.com/ershoufang/sh4385137.html,中区/38层,3室2厅,嘉里华庭,1520万,2002年建,长宁镇宁路
63461,137.09平,朝东南,http://sh.lianjia.com/ershoufang/sh4384484.html,中区/25层,3室2厅,仁恒广场,870万,1997年建,浦东塘桥
65189,31.6平,朝南,http://sh.lianjia.com/ershoufang/sh4382139.html,中区/6层,1室0厅,德州四村,206万,1988年建,浦东世博
56753,52.86平,朝南,http://sh.lianjia.com/ershoufang/sh4380416.html,低区/6层,1室1厅,和合新村,300万,2006年建,浦东御桥
75966,36.2平,朝南,http://sh.lianjia.com/ershoufang/sh4378271.html,低区/7层,1室0厅,同心路125弄,275万,1991年建,虹口鲁迅公园
33834,133.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4377221.html,低区/20层,3室2厅,玉兰苑（川沙）,450万,1999年建,浦东川沙
43724,61.75平,朝南北,http://sh.lianjia.com/ershoufang/sh4376864.html,高区/6层,1室1厅,水岸秀苑,270万,2006年建,嘉定江桥
58892,59.43平,朝南北,http://sh.lianjia.com/ershoufang/sh4372855.html,低区/6层,2室1厅,龙柏二村,350万,1994年建,闵行龙柏
67427,140.15平,朝南北,http://sh.lianjia.com/ershoufang/sh4349796.html,低区/12层,3室2厅,明和苑,945万,2003年建,杨浦五角场
48035,58.29平,朝南,http://sh.lianjia.com/ershoufang/sh4346034.html,高区/24层,2室1厅,南杨小区（长清路）,280万,2001年建,浦东三林
55704,44.88平,朝南,http://sh.lianjia.com/ershoufang/sh4345358.html,中区/6层,1室1厅,五莲一小区,250万,1990年建,浦东金桥
46200,62.77平,朝南,http://sh.lianjia.com/ershoufang/sh4344146.html,高区/6层,2室1厅,淞南五村,290万,1993年建,宝山淞南
45505,124.16平,朝南北,http://sh.lianjia.com/ershoufang/sh4344020.html,高区/9层,5室2厅,逸兴家园,565万,2002年建,宝山淞南
82612,33.53平,朝南,http://sh.lianjia.com/ershoufang/sh4341946.html,中区/7层,1室0厅,三泾南宅,277万,1995年建,长宁中山公园
77806,53.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4341403.html,低区/7层,2室1厅,竹园新村（浦东）,420万,1989年建,浦东源深
69916,51.49平,朝南北,http://sh.lianjia.com/ershoufang/sh4337642.html,高区/5层,2室0厅,谨斜小区,360万,1981年建,徐汇徐家汇
44180,112.72平,朝南北,http://sh.lianjia.com/ershoufang/sh4336048.html,高区/14层,3室2厅,保利西子湾,498万,2008年建,松江松江大学城
81453,79.8平,朝南,http://sh.lianjia.com/ershoufang/sh4335852.html,低区/6层,2室1厅,宝石公寓,650万,1991年建,长宁古北
71428,42.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4331435.html,高区/6层,1室1厅,安顺路231弄,300万,1979年建,长宁新华路
57920,76.83平,朝南,http://sh.lianjia.com/ershoufang/sh4330685.html,低区/18层,2室1厅,古美七村,445万,1995年建,闵行古美
